,,Chatham Roadside,
Date,Time,Nitrogen dioxide,Status
27/06/2021,19:00:00,12.47157,V µg/m³
27/06/2021,20:00:00,9.98111,V µg/m³
27/06/2021,21:00:00,6.58781,V µg/m³
27/06/2021,22:00:00,5.53302,V µg/m³
27/06/2021,23:00:00,5.63646,V µg/m³
27/06/2021,00:00:00,3.91877,V µg/m³
28/06/2021,01:00:00,11.9786,V µg/m³
28/06/2021,02:00:00,5.08744,V µg/m³
28/06/2021,03:00:00,6.95967,V µg/m³
28/06/2021,04:00:00,12.90458,V µg/m³
28/06/2021,05:00:00,13.16693,V µg/m³
28/06/2021,06:00:00,13.54059,V µg/m³
28/06/2021,07:00:00,31.3209,V µg/m³
28/06/2021,08:00:00,26.96246,V µg/m³
28/06/2021,09:00:00,20.39066,V µg/m³
28/06/2021,10:00:00,24.84781,V µg/m³
28/06/2021,11:00:00,23.36632,V µg/m³
28/06/2021,12:00:00,20.53892,V µg/m³
28/06/2021,13:00:00,21.77661,V µg/m³
28/06/2021,14:00:00,25.73643,V µg/m³
28/06/2021,15:00:00,18.23165,V µg/m³
28/06/2021,16:00:00,15.53921,V µg/m³
28/06/2021,17:00:00,17.65848,V µg/m³
28/06/2021,18:00:00,17.64217,V µg/m³
28/06/2021,19:00:00,10.99563,V µg/m³
28/06/2021,20:00:00,10.09418,V µg/m³
28/06/2021,21:00:00,13.45417,V µg/m³
28/06/2021,22:00:00,7.58416,V µg/m³
28/06/2021,23:00:00,7.50223,V µg/m³
28/06/2021,00:00:00,4.79139,V µg/m³
29/06/2021,01:00:00,3.32859,V µg/m³
29/06/2021,02:00:00,2.01112,V µg/m³
29/06/2021,03:00:00,3.21432,V µg/m³
29/06/2021,04:00:00,5.2058,V µg/m³
29/06/2021,05:00:00,8.39444,V µg/m³
29/06/2021,06:00:00,9.75483,V µg/m³
29/06/2021,07:00:00,15.96496,V µg/m³
29/06/2021,08:00:00,18.80265,V µg/m³
29/06/2021,09:00:00,10.20677,V µg/m³
29/06/2021,10:00:00,10.11504,V µg/m³
29/06/2021,11:00:00,7.53618,V µg/m³
29/06/2021,12:00:00,17.02078,V µg/m³
29/06/2021,13:00:00,26.20446,V µg/m³
29/06/2021,14:00:00,nodata,V µg/m³
29/06/2021,15:00:00,24.04327,V µg/m³
29/06/2021,16:00:00,23.80905,V µg/m³
29/06/2021,17:00:00,19.11868,V µg/m³
29/06/2021,18:00:00,24.20759,V µg/m³
29/06/2021,19:00:00,13.05637,V µg/m³
29/06/2021,20:00:00,11.03222,V µg/m³
29/06/2021,21:00:00,7.62143,V µg/m³
29/06/2021,22:00:00,13.67335,V µg/m³
29/06/2021,23:00:00,14.32357,V µg/m³
29/06/2021,00:00:00,12.6296,V µg/m³
30/06/2021,01:00:00,9.67945,V µg/m³
30/06/2021,02:00:00,4.58993,V µg/m³
30/06/2021,03:00:00,4.15878,V µg/m³
30/06/2021,04:00:00,4.61464,V µg/m³
30/06/2021,05:00:00,7.78759,V µg/m³
30/06/2021,06:00:00,10.94552,V µg/m³
30/06/2021,07:00:00,19.80319,V µg/m³
30/06/2021,08:00:00,22.22273,V µg/m³
30/06/2021,09:00:00,16.62718,V µg/m³
30/06/2021,10:00:00,14.05135,V µg/m³
30/06/2021,11:00:00,13.02344,V µg/m³
30/06/2021,12:00:00,12.58664,V µg/m³
30/06/2021,13:00:00,15.49106,V µg/m³
30/06/2021,14:00:00,15.58624,V µg/m³
30/06/2021,15:00:00,18.36244,V µg/m³
30/06/2021,16:00:00,23.95292,V µg/m³
30/06/2021,17:00:00,18.30932,V µg/m³
30/06/2021,18:00:00,22.13247,V µg/m³
30/06/2021,19:00:00,23.4189,V µg/m³
30/06/2021,20:00:00,17.80836,V µg/m³
30/06/2021,21:00:00,22.62539,V µg/m³
30/06/2021,22:00:00,26.7551,V µg/m³
30/06/2021,23:00:00,20.7368,V µg/m³
30/06/2021,00:00:00,19.32817,V µg/m³
01/07/2021,01:00:00,15.30412,V µg/m³
01/07/2021,02:00:00,12.82471,V µg/m³
01/07/2021,03:00:00,14.36451,V µg/m³
01/07/2021,04:00:00,20.22648,V µg/m³
01/07/2021,05:00:00,26.92555,V µg/m³
01/07/2021,06:00:00,22.43584,V µg/m³
01/07/2021,07:00:00,23.64435,V µg/m³
01/07/2021,08:00:00,30.65777,V µg/m³
01/07/2021,09:00:00,23.24216,V µg/m³
01/07/2021,10:00:00,21.15556,V µg/m³
01/07/2021,11:00:00,20.67235,V µg/m³
01/07/2021,12:00:00,25.45824,V µg/m³
01/07/2021,13:00:00,24.90965,V µg/m³
01/07/2021,14:00:00,18.16255,V µg/m³
01/07/2021,15:00:00,20.11462,V µg/m³
01/07/2021,16:00:00,17.03468,V µg/m³
01/07/2021,17:00:00,19.97161,V µg/m³
01/07/2021,18:00:00,16.34737,V µg/m³
01/07/2021,19:00:00,18.0147,V µg/m³
01/07/2021,20:00:00,16.55486,V µg/m³
01/07/2021,21:00:00,20.25114,V µg/m³
01/07/2021,22:00:00,13.63035,V µg/m³
01/07/2021,23:00:00,12.64733,V µg/m³
01/07/2021,00:00:00,10.04904,V µg/m³
02/07/2021,01:00:00,8.45628,V µg/m³
02/07/2021,02:00:00,8.23833,V µg/m³
02/07/2021,03:00:00,5.62675,V µg/m³
02/07/2021,04:00:00,4.80288,V µg/m³
02/07/2021,05:00:00,7.79373,V µg/m³
02/07/2021,06:00:00,13.3172,V µg/m³
02/07/2021,07:00:00,21.96653,V µg/m³
02/07/2021,08:00:00,23.54461,V µg/m³
02/07/2021,09:00:00,17.98238,V µg/m³
02/07/2021,10:00:00,16.0306,V µg/m³
02/07/2021,11:00:00,19.07629,V µg/m³
02/07/2021,12:00:00,10.01428,V µg/m³
02/07/2021,13:00:00,8.14042,V µg/m³
02/07/2021,14:00:00,18.67001,V µg/m³
02/07/2021,15:00:00,23.56997,V µg/m³
02/07/2021,16:00:00,37.14089,V µg/m³
02/07/2021,17:00:00,31.37214,V µg/m³
02/07/2021,18:00:00,25.07817,V µg/m³
02/07/2021,19:00:00,16.68031,V µg/m³
02/07/2021,20:00:00,13.3879,V µg/m³
02/07/2021,21:00:00,9.07849,V µg/m³
02/07/2021,22:00:00,7.19576,V µg/m³
02/07/2021,23:00:00,12.51147,V µg/m³
02/07/2021,00:00:00,13.391,V µg/m³
03/07/2021,01:00:00,5.24304,V µg/m³
03/07/2021,02:00:00,5.44441,V µg/m³
03/07/2021,03:00:00,5.24641,V µg/m³
03/07/2021,04:00:00,7.23527,V µg/m³
03/07/2021,05:00:00,8.66603,V µg/m³
03/07/2021,06:00:00,19.33489,V µg/m³
03/07/2021,07:00:00,26.32899,V µg/m³
03/07/2021,08:00:00,26.47094,V µg/m³
03/07/2021,09:00:00,21.31058,V µg/m³
03/07/2021,10:00:00,19.03364,V µg/m³
03/07/2021,11:00:00,22.62692,V µg/m³
03/07/2021,12:00:00,18.66155,V µg/m³
03/07/2021,13:00:00,16.32267,V µg/m³
03/07/2021,14:00:00,18.86627,V µg/m³
03/07/2021,15:00:00,15.12883,V µg/m³
03/07/2021,16:00:00,13.1913,V µg/m³
03/07/2021,17:00:00,14.64354,V µg/m³
03/07/2021,18:00:00,14.70942,V µg/m³
03/07/2021,19:00:00,12.85026,V µg/m³
03/07/2021,20:00:00,11.13199,V µg/m³
03/07/2021,21:00:00,11.71845,V µg/m³
03/07/2021,22:00:00,14.29851,V µg/m³
03/07/2021,23:00:00,8.20354,V µg/m³
03/07/2021,00:00:00,11.648,V µg/m³
04/07/2021,01:00:00,6.78312,V µg/m³
04/07/2021,02:00:00,6.13817,V µg/m³
04/07/2021,03:00:00,6.18603,V µg/m³
04/07/2021,04:00:00,5.85105,V µg/m³
04/07/2021,05:00:00,4.1529,V µg/m³
04/07/2021,06:00:00,6.55204,V µg/m³
04/07/2021,07:00:00,5.55035,V µg/m³
04/07/2021,08:00:00,7.54985,V µg/m³
04/07/2021,09:00:00,10.66354,V µg/m³
04/07/2021,10:00:00,10.46695,V µg/m³
04/07/2021,11:00:00,11.20415,V µg/m³
04/07/2021,12:00:00,12.50525,V µg/m³
04/07/2021,13:00:00,9.18267,V µg/m³
04/07/2021,14:00:00,7.77876,V µg/m³
04/07/2021,15:00:00,7.69016,V µg/m³
04/07/2021,16:00:00,8.2269,V µg/m³
04/07/2021,17:00:00,8.4804,V µg/m³
04/07/2021,18:00:00,9.46333,V µg/m³
04/07/2021,19:00:00,8.1797,V µg/m³
04/07/2021,20:00:00,12.05324,V µg/m³
04/07/2021,21:00:00,7.04674,V µg/m³
04/07/2021,22:00:00,7.31252,V µg/m³
04/07/2021,23:00:00,5.42684,V µg/m³
04/07/2021,00:00:00,4.26219,V µg/m³
05/07/2021,01:00:00,2.80631,V µg/m³
05/07/2021,02:00:00,1.9865,V µg/m³
05/07/2021,03:00:00,2.15688,V µg/m³
05/07/2021,04:00:00,4.54464,V µg/m³
05/07/2021,05:00:00,6.27879,V µg/m³
05/07/2021,06:00:00,14.20332,V µg/m³
05/07/2021,07:00:00,26.64879,V µg/m³
05/07/2021,08:00:00,28.53714,V µg/m³
05/07/2021,09:00:00,15.43805,V µg/m³
05/07/2021,10:00:00,20.09507,V µg/m³
05/07/2021,11:00:00,20.69571,V µg/m³
05/07/2021,12:00:00,26.09557,V µg/m³
05/07/2021,13:00:00,18.97578,V µg/m³
05/07/2021,14:00:00,27.84337,V µg/m³
05/07/2021,15:00:00,28.86619,V µg/m³
05/07/2021,16:00:00,25.93467,V µg/m³
05/07/2021,17:00:00,17.80602,V µg/m³
05/07/2021,18:00:00,10.56466,V µg/m³
05/07/2021,19:00:00,5.12715,V µg/m³
05/07/2021,20:00:00,3.80598,V µg/m³
05/07/2021,21:00:00,3.4181,V µg/m³
05/07/2021,22:00:00,2.42596,V µg/m³
05/07/2021,23:00:00,2.23077,V µg/m³
05/07/2021,00:00:00,2.65518,V µg/m³
06/07/2021,01:00:00,2.50749,V µg/m³
06/07/2021,02:00:00,1.91128,V µg/m³
06/07/2021,03:00:00,6.10782,V µg/m³
06/07/2021,04:00:00,1.60941,V µg/m³
06/07/2021,05:00:00,2.71394,V µg/m³
06/07/2021,06:00:00,4.45237,V µg/m³
06/07/2021,07:00:00,11.08985,V µg/m³
06/07/2021,08:00:00,19.4968,V µg/m³
06/07/2021,09:00:00,17.62457,V µg/m³
06/07/2021,10:00:00,12.51722,V µg/m³
06/07/2021,11:00:00,12.2122,V µg/m³
06/07/2021,12:00:00,12.66129,V µg/m³
06/07/2021,13:00:00,11.14241,V µg/m³
06/07/2021,14:00:00,25.60634,V µg/m³
06/07/2021,15:00:00,17.02235,V µg/m³
06/07/2021,16:00:00,12.68426,V µg/m³
06/07/2021,17:00:00,19.74359,V µg/m³
06/07/2021,18:00:00,20.02563,V µg/m³
06/07/2021,19:00:00,11.85708,V µg/m³
06/07/2021,20:00:00,10.24017,V µg/m³
06/07/2021,21:00:00,9.73343,V µg/m³
06/07/2021,22:00:00,10.36268,V µg/m³
06/07/2021,23:00:00,8.33283,V µg/m³
06/07/2021,00:00:00,5.89948,V µg/m³
07/07/2021,01:00:00,4.25401,V µg/m³
07/07/2021,02:00:00,2.93625,V µg/m³
07/07/2021,03:00:00,5.28486,V µg/m³
07/07/2021,04:00:00,7.21082,V µg/m³
07/07/2021,05:00:00,12.34211,V µg/m³
07/07/2021,06:00:00,15.75988,V µg/m³
07/07/2021,07:00:00,23.77968,V µg/m³
07/07/2021,08:00:00,29.28117,V µg/m³
07/07/2021,09:00:00,16.90851,V µg/m³
07/07/2021,10:00:00,18.67764,V µg/m³
07/07/2021,11:00:00,13.78953,V µg/m³
07/07/2021,12:00:00,14.51243,V µg/m³
07/07/2021,13:00:00,13.06603,V µg/m³
07/07/2021,14:00:00,26.09402,V µg/m³
07/07/2021,15:00:00,23.55722,V µg/m³
07/07/2021,16:00:00,15.88443,V µg/m³
07/07/2021,17:00:00,19.99836,V µg/m³
07/07/2021,18:00:00,14.25672,V µg/m³
07/07/2021,19:00:00,12.46459,V µg/m³
07/07/2021,20:00:00,12.5747,V µg/m³
07/07/2021,21:00:00,9.05706,V µg/m³
07/07/2021,22:00:00,8.83001,V µg/m³
07/07/2021,23:00:00,9.65716,V µg/m³
07/07/2021,00:00:00,5.80827,V µg/m³
08/07/2021,01:00:00,4.69866,V µg/m³
08/07/2021,02:00:00,3.81129,V µg/m³
08/07/2021,03:00:00,4.78394,V µg/m³
08/07/2021,04:00:00,6.10744,V µg/m³
08/07/2021,05:00:00,6.99026,V µg/m³
08/07/2021,06:00:00,17.32463,V µg/m³
08/07/2021,07:00:00,19.03427,V µg/m³
08/07/2021,08:00:00,23.48081,V µg/m³
08/07/2021,09:00:00,20.08581,V µg/m³
08/07/2021,10:00:00,15.53135,V µg/m³
08/07/2021,11:00:00,18.13312,V µg/m³
08/07/2021,12:00:00,17.00524,V µg/m³
08/07/2021,13:00:00,21.33686,V µg/m³
08/07/2021,14:00:00,26.3141,V µg/m³
08/07/2021,15:00:00,35.87925,V µg/m³
08/07/2021,16:00:00,24.57914,V µg/m³
08/07/2021,17:00:00,34.3409,V µg/m³
08/07/2021,18:00:00,33.68804,V µg/m³
08/07/2021,19:00:00,37.20942,V µg/m³
08/07/2021,20:00:00,35.68809,V µg/m³
08/07/2021,21:00:00,22.99281,V µg/m³
08/07/2021,22:00:00,15.76344,V µg/m³
08/07/2021,23:00:00,12.25021,V µg/m³
08/07/2021,00:00:00,9.67463,V µg/m³
09/07/2021,01:00:00,7.46257,V µg/m³
09/07/2021,02:00:00,6.36502,V µg/m³
09/07/2021,03:00:00,6.30928,V µg/m³
09/07/2021,04:00:00,8.28479,V µg/m³
09/07/2021,05:00:00,11.48885,V µg/m³
09/07/2021,06:00:00,18.285,V µg/m³
09/07/2021,07:00:00,25.9397,V µg/m³
09/07/2021,08:00:00,35.53221,V µg/m³
09/07/2021,09:00:00,28.78827,V µg/m³
09/07/2021,10:00:00,23.53027,V µg/m³
09/07/2021,11:00:00,25.44734,V µg/m³
09/07/2021,12:00:00,25.77289,V µg/m³
09/07/2021,13:00:00,51.54436,V µg/m³
09/07/2021,14:00:00,38.10284,V µg/m³
09/07/2021,15:00:00,36.0443,V µg/m³
09/07/2021,16:00:00,32.72478,V µg/m³
09/07/2021,17:00:00,27.82768,V µg/m³
09/07/2021,18:00:00,27.9951,V µg/m³
09/07/2021,19:00:00,19.6889,V µg/m³
09/07/2021,20:00:00,24.48469,V µg/m³
09/07/2021,21:00:00,21.21734,V µg/m³
09/07/2021,22:00:00,18.70236,V µg/m³
09/07/2021,23:00:00,16.64943,V µg/m³
09/07/2021,00:00:00,14.05297,V µg/m³
10/07/2021,01:00:00,8.91754,V µg/m³
10/07/2021,02:00:00,8.04782,V µg/m³
10/07/2021,03:00:00,8.05699,V µg/m³
10/07/2021,04:00:00,7.50699,V µg/m³
10/07/2021,05:00:00,9.92027,V µg/m³
10/07/2021,06:00:00,14.09727,V µg/m³
10/07/2021,07:00:00,23.44876,V µg/m³
10/07/2021,08:00:00,19.70183,V µg/m³
10/07/2021,09:00:00,21.207,V µg/m³
10/07/2021,10:00:00,22.72553,V µg/m³
10/07/2021,11:00:00,21.47459,V µg/m³
10/07/2021,12:00:00,20.9126,V µg/m³
10/07/2021,13:00:00,24.59176,V µg/m³
10/07/2021,14:00:00,20.08358,V µg/m³
10/07/2021,15:00:00,18.92746,V µg/m³
10/07/2021,16:00:00,20.97212,V µg/m³
10/07/2021,17:00:00,21.28542,V µg/m³
10/07/2021,18:00:00,17.33844,V µg/m³
10/07/2021,19:00:00,17.77247,V µg/m³
10/07/2021,20:00:00,18.36818,V µg/m³
10/07/2021,21:00:00,19.78658,V µg/m³
10/07/2021,22:00:00,16.5987,V µg/m³
10/07/2021,23:00:00,18.57388,V µg/m³
10/07/2021,00:00:00,19.34248,V µg/m³
11/07/2021,01:00:00,19.19364,V µg/m³
11/07/2021,02:00:00,17.07867,V µg/m³
11/07/2021,03:00:00,10.50942,V µg/m³
11/07/2021,04:00:00,10.23572,V µg/m³
11/07/2021,05:00:00,9.79865,V µg/m³
11/07/2021,06:00:00,12.6469,V µg/m³
11/07/2021,07:00:00,18.77978,V µg/m³
11/07/2021,08:00:00,14.07018,V µg/m³
11/07/2021,09:00:00,15.11482,V µg/m³
11/07/2021,10:00:00,10.34627,V µg/m³
11/07/2021,11:00:00,15.4407,V µg/m³
11/07/2021,12:00:00,14.89477,V µg/m³
11/07/2021,13:00:00,13.5236,V µg/m³
11/07/2021,14:00:00,9.52726,V µg/m³
11/07/2021,15:00:00,11.05992,V µg/m³
11/07/2021,16:00:00,6.02263,V µg/m³
11/07/2021,17:00:00,3.28533,V µg/m³
11/07/2021,18:00:00,9.6913,V µg/m³
11/07/2021,19:00:00,15.21965,V µg/m³
11/07/2021,20:00:00,9.4154,V µg/m³
11/07/2021,21:00:00,5.6928,V µg/m³
11/07/2021,22:00:00,5.91174,V µg/m³
11/07/2021,23:00:00,16.20614,V µg/m³
11/07/2021,00:00:00,7.17093,V µg/m³
12/07/2021,01:00:00,4.44641,V µg/m³
12/07/2021,02:00:00,8.45569,V µg/m³
12/07/2021,03:00:00,2.84198,V µg/m³
12/07/2021,04:00:00,3.82538,V µg/m³
12/07/2021,05:00:00,5.78959,V µg/m³
12/07/2021,06:00:00,13.27645,V µg/m³
12/07/2021,07:00:00,19.55098,V µg/m³
12/07/2021,08:00:00,19.49951,V µg/m³
12/07/2021,09:00:00,17.60239,V µg/m³
12/07/2021,10:00:00,11.35981,V µg/m³
12/07/2021,11:00:00,11.1411,V µg/m³
12/07/2021,12:00:00,12.78388,V µg/m³
12/07/2021,13:00:00,10.49318,V µg/m³
12/07/2021,14:00:00,10.49091,V µg/m³
12/07/2021,15:00:00,15.40183,V µg/m³
12/07/2021,16:00:00,22.24588,V µg/m³
12/07/2021,17:00:00,18.09428,V µg/m³
12/07/2021,18:00:00,24.43242,V µg/m³
12/07/2021,19:00:00,33.28872,V µg/m³
12/07/2021,20:00:00,37.61171,V µg/m³
12/07/2021,21:00:00,26.95154,V µg/m³
12/07/2021,22:00:00,22.5253,V µg/m³
12/07/2021,23:00:00,18.8655,V µg/m³
12/07/2021,00:00:00,16.34897,V µg/m³
13/07/2021,01:00:00,14.63894,V µg/m³
13/07/2021,02:00:00,12.89145,V µg/m³
13/07/2021,03:00:00,11.74276,V µg/m³
13/07/2021,04:00:00,10.10111,V µg/m³
13/07/2021,05:00:00,13.14473,V µg/m³
13/07/2021,06:00:00,18.38076,V µg/m³
13/07/2021,07:00:00,22.16843,V µg/m³
13/07/2021,08:00:00,24.43192,V µg/m³
13/07/2021,09:00:00,23.58362,V µg/m³
13/07/2021,10:00:00,nodata,V µg/m³
13/07/2021,11:00:00,27.15722,V µg/m³
13/07/2021,12:00:00,19.5254,V µg/m³
13/07/2021,13:00:00,20.27775,V µg/m³
13/07/2021,14:00:00,18.09379,V µg/m³
13/07/2021,15:00:00,22.40366,V µg/m³
13/07/2021,16:00:00,16.79853,V µg/m³
13/07/2021,17:00:00,11.7208,V µg/m³
13/07/2021,18:00:00,12.11264,V µg/m³
13/07/2021,19:00:00,12.65909,V µg/m³
13/07/2021,20:00:00,14.51262,V µg/m³
13/07/2021,21:00:00,17.08012,V µg/m³
13/07/2021,22:00:00,18.29555,V µg/m³
13/07/2021,23:00:00,12.8332,V µg/m³
13/07/2021,00:00:00,12.67245,V µg/m³
14/07/2021,01:00:00,9.10647,V µg/m³
14/07/2021,02:00:00,9.25189,V µg/m³
14/07/2021,03:00:00,10.71036,V µg/m³
14/07/2021,04:00:00,11.20295,V µg/m³
14/07/2021,05:00:00,12.18387,V µg/m³
14/07/2021,06:00:00,14.90511,V µg/m³
14/07/2021,07:00:00,17.76754,V µg/m³
14/07/2021,08:00:00,22.78699,V µg/m³
14/07/2021,09:00:00,17.83041,V µg/m³
14/07/2021,10:00:00,16.00962,V µg/m³
14/07/2021,11:00:00,12.92031,V µg/m³
14/07/2021,12:00:00,12.43811,V µg/m³
14/07/2021,13:00:00,10.52846,V µg/m³
14/07/2021,14:00:00,11.67012,V µg/m³
14/07/2021,15:00:00,18.42509,V µg/m³
14/07/2021,16:00:00,9.97329,V µg/m³
14/07/2021,17:00:00,13.36559,V µg/m³
14/07/2021,18:00:00,12.27437,V µg/m³
14/07/2021,19:00:00,12.88326,V µg/m³
14/07/2021,20:00:00,14.19863,V µg/m³
14/07/2021,21:00:00,23.20683,V µg/m³
14/07/2021,22:00:00,29.01365,V µg/m³
14/07/2021,23:00:00,18.85108,V µg/m³
14/07/2021,00:00:00,7.59374,V µg/m³
15/07/2021,01:00:00,7.86955,V µg/m³
15/07/2021,02:00:00,7.06852,V µg/m³
15/07/2021,03:00:00,8.57924,V µg/m³
15/07/2021,04:00:00,10.71071,V µg/m³
15/07/2021,05:00:00,16.7713,V µg/m³
15/07/2021,06:00:00,22.25016,V µg/m³
15/07/2021,07:00:00,22.83443,V µg/m³
15/07/2021,08:00:00,14.1695,V µg/m³
15/07/2021,09:00:00,11.06394,V µg/m³
15/07/2021,10:00:00,11.01345,V µg/m³
15/07/2021,11:00:00,9.54293,V µg/m³
15/07/2021,12:00:00,12.22204,V µg/m³
15/07/2021,13:00:00,9.87592,V µg/m³
15/07/2021,14:00:00,12.21678,V µg/m³
15/07/2021,15:00:00,17.37223,V µg/m³
15/07/2021,16:00:00,9.97643,V µg/m³
15/07/2021,17:00:00,10.20149,V µg/m³
15/07/2021,18:00:00,11.61374,V µg/m³
15/07/2021,19:00:00,10.14968,V µg/m³
15/07/2021,20:00:00,11.52016,V µg/m³
15/07/2021,21:00:00,8.67868,V µg/m³
15/07/2021,22:00:00,6.21793,V µg/m³
15/07/2021,23:00:00,4.80245,V µg/m³
15/07/2021,00:00:00,5.29685,V µg/m³
16/07/2021,01:00:00,0.72716,V µg/m³
16/07/2021,02:00:00,0.58214,V µg/m³
16/07/2021,03:00:00,3.88028,V µg/m³
16/07/2021,04:00:00,3.93456,V µg/m³
16/07/2021,05:00:00,9.83347,V µg/m³
16/07/2021,06:00:00,18.28994,V µg/m³
16/07/2021,07:00:00,13.37074,V µg/m³
16/07/2021,08:00:00,5.12032,V µg/m³
16/07/2021,09:00:00,5.3395,V µg/m³
16/07/2021,10:00:00,6.65197,V µg/m³
16/07/2021,11:00:00,7.62943,V µg/m³
16/07/2021,12:00:00,16.14725,V µg/m³
16/07/2021,13:00:00,13.96864,V µg/m³
16/07/2021,14:00:00,7.85814,V µg/m³
16/07/2021,15:00:00,11.40956,V µg/m³
16/07/2021,16:00:00,10.97624,V µg/m³
16/07/2021,17:00:00,15.07569,V µg/m³
16/07/2021,18:00:00,15.89113,V µg/m³
16/07/2021,19:00:00,13.38192,V µg/m³
16/07/2021,20:00:00,13.16654,V µg/m³
16/07/2021,21:00:00,17.81197,V µg/m³
16/07/2021,22:00:00,15.51814,V µg/m³
16/07/2021,23:00:00,16.51252,V µg/m³
16/07/2021,00:00:00,21.70343,V µg/m³
17/07/2021,01:00:00,18.95228,V µg/m³
17/07/2021,02:00:00,14.51125,V µg/m³
17/07/2021,03:00:00,11.15686,V µg/m³
17/07/2021,04:00:00,7.54514,V µg/m³
17/07/2021,05:00:00,6.88864,V µg/m³
17/07/2021,06:00:00,9.11983,V µg/m³
17/07/2021,07:00:00,18.50812,V µg/m³
17/07/2021,08:00:00,9.06051,V µg/m³
17/07/2021,09:00:00,7.15017,V µg/m³
17/07/2021,10:00:00,6.49684,V µg/m³
17/07/2021,11:00:00,6.49402,V µg/m³
17/07/2021,12:00:00,8.02025,V µg/m³
17/07/2021,13:00:00,7.91427,V µg/m³
17/07/2021,14:00:00,9.22975,V µg/m³
17/07/2021,15:00:00,6.33479,V µg/m³
17/07/2021,16:00:00,4.8047,V µg/m³
17/07/2021,17:00:00,6.11727,V µg/m³
17/07/2021,18:00:00,6.99454,V µg/m³
17/07/2021,19:00:00,15.3507,V µg/m³
17/07/2021,20:00:00,16.72404,V µg/m³
17/07/2021,21:00:00,22.58482,V µg/m³
17/07/2021,22:00:00,14.10985,V µg/m³
17/07/2021,23:00:00,11.70386,V µg/m³
17/07/2021,00:00:00,24.11628,V µg/m³
18/07/2021,01:00:00,10.35644,V µg/m³
18/07/2021,02:00:00,10.50289,V µg/m³
18/07/2021,03:00:00,7.87689,V µg/m³
18/07/2021,04:00:00,6.01658,V µg/m³
18/07/2021,05:00:00,14.71167,V µg/m³
18/07/2021,06:00:00,11.92037,V µg/m³
18/07/2021,07:00:00,19.40318,V µg/m³
18/07/2021,08:00:00,20.8243,V µg/m³
18/07/2021,09:00:00,18.96837,V µg/m³
18/07/2021,10:00:00,30.44366,V µg/m³
18/07/2021,11:00:00,25.25576,V µg/m³
18/07/2021,12:00:00,22.69113,V µg/m³
18/07/2021,13:00:00,15.96454,V µg/m³
18/07/2021,14:00:00,15.58369,V µg/m³
18/07/2021,15:00:00,12.52076,V µg/m³
18/07/2021,16:00:00,12.68571,V µg/m³
18/07/2021,17:00:00,8.91209,V µg/m³
18/07/2021,18:00:00,17.44585,V µg/m³
18/07/2021,19:00:00,14.48398,V µg/m³
18/07/2021,20:00:00,9.40647,V µg/m³
18/07/2021,21:00:00,7.87593,V µg/m³
18/07/2021,22:00:00,6.45433,V µg/m³
18/07/2021,23:00:00,6.3445,V µg/m³
18/07/2021,00:00:00,4.75795,V µg/m³
19/07/2021,01:00:00,1.60371,V µg/m³
19/07/2021,02:00:00,2.62518,V µg/m³
19/07/2021,03:00:00,4.32169,V µg/m³
19/07/2021,04:00:00,9.51923,V µg/m³
19/07/2021,05:00:00,15.42634,V µg/m³
19/07/2021,06:00:00,27.12062,V µg/m³
19/07/2021,07:00:00,21.05161,V µg/m³
19/07/2021,08:00:00,35.61829,V µg/m³
19/07/2021,09:00:00,31.37043,V µg/m³
19/07/2021,10:00:00,29.95912,V µg/m³
19/07/2021,11:00:00,39.19135,V µg/m³
19/07/2021,12:00:00,22.03865,V µg/m³
19/07/2021,13:00:00,19.96074,V µg/m³
19/07/2021,14:00:00,20.17689,V µg/m³
19/07/2021,15:00:00,17.33633,V µg/m³
19/07/2021,16:00:00,15.36678,V µg/m³
19/07/2021,17:00:00,15.53234,V µg/m³
19/07/2021,18:00:00,17.66672,V µg/m³
19/07/2021,19:00:00,28.109,V µg/m³
19/07/2021,20:00:00,18.16158,V µg/m³
19/07/2021,21:00:00,14.44214,V µg/m³
19/07/2021,22:00:00,18.0507,V µg/m³
19/07/2021,23:00:00,16.41246,V µg/m³
19/07/2021,00:00:00,13.89575,V µg/m³
20/07/2021,01:00:00,12.98798,V µg/m³
20/07/2021,02:00:00,13.93596,V µg/m³
20/07/2021,03:00:00,15.59683,V µg/m³
20/07/2021,04:00:00,15.43294,V µg/m³
20/07/2021,05:00:00,18.71438,V µg/m³
20/07/2021,06:00:00,19.09336,V µg/m³
20/07/2021,07:00:00,27.40511,V µg/m³
20/07/2021,08:00:00,26.35424,V µg/m³
20/07/2021,09:00:00,29.26146,V µg/m³
20/07/2021,10:00:00,21.60807,V µg/m³
20/07/2021,11:00:00,21.5531,V µg/m³
20/07/2021,12:00:00,21.0632,V µg/m³
20/07/2021,13:00:00,17.01715,V µg/m³
20/07/2021,14:00:00,20.29779,V µg/m³
20/07/2021,15:00:00,25.49604,V µg/m³
20/07/2021,16:00:00,12.80377,V µg/m³
20/07/2021,17:00:00,25.49873,V µg/m³
20/07/2021,18:00:00,20.63008,V µg/m³
20/07/2021,19:00:00,26.26459,V µg/m³
20/07/2021,20:00:00,21.83635,V µg/m³
20/07/2021,21:00:00,19.2638,V µg/m³
20/07/2021,22:00:00,24.18773,V µg/m³
20/07/2021,23:00:00,18.55125,V µg/m³
20/07/2021,00:00:00,12.91527,V µg/m³
21/07/2021,01:00:00,13.28302,V µg/m³
